"customer_key";"customer_number";"customer_name";"age";"total_orders";"total_sales";"total_quantity";"total_products";"lifespan";"age_group";"customer_segment";"last_order";"recency";"avg_order_value";"avg_monthly_spends"
8524;"AW00019523";"Brittney Holt";42;1;31.0;3.0;3;0;"40-49";"New";"2013-05-17";156;31.0;31.0
8525;"AW00019524";"Denise Malhotra";42;1;23.0;4.0;4;0;"40-49";"New";"2013-06-25";155;23.0;23.0
8526;"AW00019525";"Hannah Flores";60;2;80.0;5.0;5;3;"50 and Above";"New";"2014-01-03";148;40.0;26.67
8527;"AW00019526";"Angela Cooper";53;1;1179.0;3.0;3;0;"50 and Above";"New";"2013-06-03";155;1179.0;1179.0
8528;"AW00019527";"Gabriel Adams";47;1;1219.0;5.0;5;0;"40-49";"New";"2013-06-28";155;1219.0;1219.0
8529;"AW00019528";"Bailey Hall";53;1;79.0;2.0;2;0;"50 and Above";"New";"2013-08-09";153;79.0;79.0
8530;"AW00019529";"Bailey Parker";47;1;1169.0;4.0;4;0;"40-49";"New";"2013-02-10";159;1169.0;1169.0
8531;"AW00019530";"Lisa Liang";53;1;1120.0;1.0;1;0;"50 and Above";"New";"2013-02-25";159;1120.0;1120.0
8532;"AW00019531";"John Robinson";53;1;1179.0;3.0;3;0;"50 and Above";"New";"2013-02-08";159;1179.0;1179.0
8533;"AW00019532";"Victoria Brown";53;1;1205.0;3.0;3;0;"50 and Above";"New";"2013-01-31";160;1205.0;1205.0
8534;"AW00019533";"Vanessa Long";53;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-02-17";159;1155.0;1155.0
8535;"AW00019534";"Adrian Torres";53;1;1179.0;3.0;3;0;"50 and Above";"New";"2013-02-07";159;1179.0;1179.0
8536;"AW00019535";"Alex Mitchell";53;1;1170.0;2.0;2;0;"50 and Above";"New";"2013-02-15";159;1170.0;1170.0
8537;"AW00019536";"Brooke Cooper";60;1;1120.0;1.0;1;0;"50 and Above";"New";"2013-06-18";155;1120.0;1120.0
8538;"AW00019537";"Michelle Brooks";54;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-03-20";158;1155.0;1155.0
8539;"AW00019538";"Connor Hall";60;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-03-08";158;1155.0;1155.0
8540;"AW00019539";"Latoya Raji";61;1;1120.0;1.0;1;0;"50 and Above";"New";"2013-03-12";158;1120.0;1120.0
8541;"AW00019540";"Jade Richardson";61;1;70.0;1.0;1;0;"50 and Above";"New";"2013-11-01";150;70.0;70.0
8542;"AW00019541";"Alexandra Cooper";61;2;131.0;6.0;6;3;"50 and Above";"New";"2013-11-11";150;65.5;43.67
8543;"AW00019542";"Robert Allen";61;1;580.0;3.0;3;0;"50 and Above";"New";"2013-06-10";155;580.0;580.0
8544;"AW00019543";"Evan Torres";61;1;134.0;2.0;2;0;"50 and Above";"New";"2013-05-01";156;134.0;134.0
8545;"AW00019544";"Katherine Price";61;1;133.0;3.0;3;0;"50 and Above";"New";"2013-02-14";159;133.0;133.0
8546;"AW00019545";"Garrett Watson";45;1;1179.0;3.0;3;0;"40-49";"New";"2013-03-09";158;1179.0;1179.0
8547;"AW00019546";"Angel Campbell";62;1;1174.0;2.0;2;0;"50 and Above";"New";"2013-06-14";155;1174.0;1174.0
8548;"AW00019547";"Lauren Patterson";51;1;1179.0;3.0;3;0;"50 and Above";"New";"2013-03-19";158;1179.0;1179.0
8549;"AW00019548";"Kaitlyn Howard";62;1;1183.0;3.0;3;0;"50 and Above";"New";"2013-03-12";158;1183.0;1183.0
8550;"AW00019549";"Kevin Sharma";62;1;1183.0;3.0;3;0;"50 and Above";"New";"2013-03-18";158;1183.0;1183.0
8551;"AW00019550";"Lucas Perez";56;1;1269.0;4.0;4;0;"50 and Above";"New";"2013-03-10";158;1269.0;1269.0
8552;"AW00019551";"Samuel Alexander";57;1;70.0;1.0;1;0;"50 and Above";"New";"2013-09-27";152;70.0;70.0
8553;"AW00019552";"Margaret Zhu";56;1;70.0;1.0;1;0;"50 and Above";"New";"2013-03-12";158;70.0;70.0
8554;"AW00019553";"Karen Wang";62;1;32.0;2.0;2;0;"50 and Above";"New";"2013-06-14";155;32.0;32.0
8555;"AW00019554";"Emmanuel Raman";56;1;87.0;4.0;4;0;"50 and Above";"New";"2013-09-24";152;87.0;87.0
8556;"AW00019555";"Alejandro Liu";51;2;6110.0;4.0;4;20;"50 and Above";"VIP";"2013-04-16";157;3055.0;305.5
8557;"AW00019556";"Shawna Andersen";51;2;6035.0;4.0;4;19;"50 and Above";"VIP";"2013-04-14";157;3017.5;317.63
8558;"AW00019557";"Bridget She";52;2;5358.0;4.0;4;19;"50 and Above";"VIP";"2013-04-15";157;2679.0;282.0
8559;"AW00019558";"Gloria Ortega";50;2;6029.0;3.0;3;20;"50 and Above";"VIP";"2013-04-19";157;3014.5;301.45
8560;"AW00019559";"Cedric Cai";44;2;6056.0;3.0;3;19;"40-49";"VIP";"2013-04-06";157;3028.0;318.74
8561;"AW00019560";"Randall Martin";45;2;6117.0;6.0;6;20;"40-49";"VIP";"2013-04-15";157;3058.5;305.85
8562;"AW00019561";"Orlando Serrano";50;2;6021.0;2.0;2;19;"50 and Above";"VIP";"2013-04-10";157;3010.5;316.89
8563;"AW00019562";"Leah Guo";52;2;5314.0;3.0;3;21;"50 and Above";"VIP";"2013-05-18";156;2657.0;253.05
8564;"AW00019563";"Robin Moreno";52;2;5333.0;3.0;3;20;"50 and Above";"VIP";"2013-04-30";157;2666.5;266.65
8565;"AW00019564";"Lawrence Gutierrez";46;2;5293.0;4.0;4;21;"40-49";"VIP";"2013-05-26";156;2646.5;252.05
8566;"AW00019565";"Patricia Saunders";41;2;5308.0;4.0;4;21;"40-49";"VIP";"2013-05-28";156;2654.0;252.76
8567;"AW00019566";"Ruben Sara";52;2;165.0;8.0;8;0;"50 and Above";"New";"2013-06-16";155;82.5;165.0
8568;"AW00019567";"Barbara Hu";53;2;105.0;3.0;3;1;"50 and Above";"New";"2013-05-23";156;52.5;105.0
8569;"AW00019568";"Candice Sun";51;2;6060.0;5.0;5;20;"50 and Above";"VIP";"2013-04-26";157;3030.0;303.0
8570;"AW00019569";"Kellie Torres";47;2;112.0;5.0;5;3;"40-49";"New";"2013-11-18";150;56.0;37.33
8571;"AW00019570";"Kristy Navarro";53;2;75.0;5.0;5;6;"50 and Above";"New";"2013-09-10";152;37.5;12.5
8572;"AW00019571";"Sydney Johnson";47;2;91.0;4.0;4;6;"40-49";"New";"2013-10-07";151;45.5;15.17
8573;"AW00019572";"Melissa Bailey";48;2;81.0;5.0;5;2;"40-49";"New";"2013-06-18";155;40.5;40.5
8574;"AW00019573";"Deanna Rubio";47;2;57.0;4.0;4;0;"40-49";"New";"2014-01-18";148;28.5;57.0
8575;"AW00019574";"Michele Ramos";54;2;96.0;6.0;6;0;"50 and Above";"New";"2013-05-11";156;48.0;96.0
8576;"AW00019575";"Marco Patel";43;2;59.0;5.0;4;7;"40-49";"New";"2013-11-06";150;29.5;8.43
8577;"AW00019576";"Mackenzie Hill";54;2;6058.0;4.0;4;20;"50 and Above";"VIP";"2013-04-15";157;3029.0;302.9
8578;"AW00019577";"Martin Perez";48;2;6037.0;5.0;5;20;"40-49";"VIP";"2013-04-26";157;3018.5;301.85
8579;"AW00019578";"Max Rubio";55;2;91.0;4.0;4;5;"50 and Above";"New";"2013-12-06";149;45.5;18.2
8580;"AW00019579";"Dawn Zheng";55;2;84.0;2.0;2;0;"50 and Above";"New";"2013-11-14";150;42.0;84.0
8581;"AW00019580";"Eddie Sanz";55;2;174.0;6.0;6;8;"50 and Above";"New";"2013-12-06";149;87.0;21.75
8582;"AW00019581";"Todd Ma";55;2;109.0;4.0;4;3;"50 and Above";"New";"2014-01-14";148;54.5;36.33
8583;"AW00019582";"Bethany Luo";52;2;61.0;5.0;5;2;"50 and Above";"New";"2014-01-24";148;30.5;30.5
8584;"AW00019583";"Jake Li";52;2;119.0;5.0;5;7;"50 and Above";"New";"2014-01-14";148;59.5;17.0
8585;"AW00019584";"Terrance Sanchez";47;2;116.0;6.0;6;1;"40-49";"New";"2013-04-04";157;58.0;116.0
8586;"AW00019585";"Kristi Fernandez";52;2;89.0;4.0;4;5;"50 and Above";"New";"2014-01-28";148;44.5;17.8
8587;"AW00019586";"Alvin Sharma";52;2;6056.0;3.0;3;19;"50 and Above";"VIP";"2013-04-02";157;3028.0;318.74
8588;"AW00019587";"Alyssa Martin";52;2;114.0;5.0;5;8;"50 and Above";"New";"2014-01-04";148;57.0;14.25
8589;"AW00019588";"Raymond Raman";52;2;6056.0;3.0;3;19;"50 and Above";"VIP";"2013-04-02";157;3028.0;318.74
8590;"AW00019589";"Jake Huang";56;2;95.0;4.0;4;4;"50 and Above";"New";"2013-09-06";152;47.5;23.75
8591;"AW00019590";"Martin Subram";45;1;32.0;2.0;2;0;"40-49";"New";"2013-03-01";158;32.0;32.0
8592;"AW00019591";"Derek Raji";56;2;63.0;4.0;4;2;"50 and Above";"New";"2013-06-28";155;31.5;31.5
8593;"AW00019592";"Tara Xu";52;2;5377.0;5.0;5;20;"50 and Above";"VIP";"2013-05-13";156;2688.5;268.85
8594;"AW00019593";"Carla Rana";57;2;5306.0;4.0;4;21;"50 and Above";"VIP";"2013-05-28";156;2653.0;252.67
8595;"AW00019594";"Suzanne Liu";57;2;6021.0;2.0;2;20;"50 and Above";"VIP";"2013-04-12";157;3010.5;301.05
8596;"AW00019595";"Carl Raji";57;2;6094.0;6.0;6;19;"50 and Above";"VIP";"2013-04-12";157;3047.0;320.74
8597;"AW00019596";"Allen Fernandez";52;2;6056.0;3.0;3;20;"50 and Above";"VIP";"2013-04-25";157;3028.0;302.8
8598;"AW00019597";"Jay Martin";42;2;59.0;4.0;4;6;"40-49";"New";"2013-12-30";149;29.5;9.83
8599;"AW00019598";"Kaitlyn Powell";52;2;5310.0;5.0;5;22;"50 and Above";"VIP";"2013-06-17";155;2655.0;241.36
8600;"AW00019599";"Alvin Jai";54;2;5279.0;2.0;2;22;"50 and Above";"VIP";"2013-06-19";155;2639.5;239.95
8601;"AW00019600";"Lacey Andersen";59;1;94.0;4.0;4;0;"50 and Above";"New";"2013-04-20";157;94.0;94.0
8602;"AW00019601";"Alfredo Suarez";59;2;5314.0;3.0;3;21;"50 and Above";"VIP";"2013-06-12";155;2657.0;253.05
8603;"AW00019602";"Stanley Madan";54;2;6093.0;5.0;5;21;"50 and Above";"VIP";"2013-05-29";156;3046.5;290.14
8604;"AW00019603";"Tabitha Hernandez";54;2;59.0;4.0;4;9;"50 and Above";"New";"2014-01-08";148;29.5;6.56
8605;"AW00019604";"Wendy Blanco";54;2;171.0;7.0;7;7;"50 and Above";"New";"2013-11-17";150;85.5;24.43
8606;"AW00019605";"Brad Shan";54;2;5314.0;3.0;3;22;"50 and Above";"VIP";"2013-06-24";155;2657.0;241.55
8607;"AW00019606";"Gabriel Parker";88;1;84.0;4.0;4;0;"50 and Above";"New";"2013-03-23";158;84.0;84.0
8608;"AW00019607";"Troy Subram";55;2;6054.0;3.0;3;21;"50 and Above";"VIP";"2013-05-06";156;3027.0;288.29
8609;"AW00019608";"Harold Prasad";44;2;68.0;5.0;5;0;"40-49";"New";"2013-07-31";154;34.0;68.0
8610;"AW00019609";"Kari Martinez";56;2;6093.0;5.0;5;20;"50 and Above";"VIP";"2013-05-21";156;3046.5;304.65
8611;"AW00019610";"Deborah Andersen";55;2;118.0;6.0;6;3;"50 and Above";"New";"2013-08-16";153;59.0;39.33
8612;"AW00019611";"Meagan Prasad";57;2;6054.0;3.0;3;21;"50 and Above";"VIP";"2013-05-28";156;3027.0;288.29
8613;"AW00019612";"Marvin Sanz";52;2;6029.0;3.0;3;21;"50 and Above";"VIP";"2013-05-23";156;3014.5;287.1
8614;"AW00019613";"Ruben Garcia";46;2;6093.0;5.0;5;21;"40-49";"VIP";"2013-05-14";156;3046.5;290.14
8615;"AW00019614";"Wyatt Williams";57;2;6217.0;5.0;5;20;"50 and Above";"VIP";"2013-05-09";156;3108.5;310.85
8616;"AW00019615";"Franklin Sun";52;2;5279.0;2.0;2;21;"50 and Above";"VIP";"2013-06-11";155;2639.5;251.38
8617;"AW00019616";"Stefanie Rana";58;2;5279.0;2.0;2;21;"50 and Above";"VIP";"2013-06-12";155;2639.5;251.38
8618;"AW00019617";"Keith Nath";53;2;61.0;5.0;5;4;"50 and Above";"New";"2013-12-22";149;30.5;15.25
8619;"AW00019618";"Ross Johnsen";58;2;119.0;5.0;5;0;"50 and Above";"New";"2013-07-30";154;59.5;119.0
8620;"AW00019619";"Eduardo Morris";58;2;112.0;5.0;5;4;"50 and Above";"New";"2013-07-19";154;56.0;28.0
8621;"AW00019620";"Andy Vazquez";53;2;5279.0;2.0;2;20;"50 and Above";"VIP";"2013-06-09";155;2639.5;263.95
8622;"AW00019621";"Mariah Barnes";62;2;6021.0;2.0;2;19;"50 and Above";"VIP";"2013-05-05";156;3010.5;316.89
8623;"AW00019622";"Roger Yuan";61;2;61.0;5.0;5;1;"50 and Above";"New";"2013-07-28";154;30.5;61.0
8624;"AW00019623";"Cristina Tang";62;2;153.0;7.0;6;6;"50 and Above";"New";"2013-12-07";149;76.5;25.5
8625;"AW00019624";"Wesley Zhu";63;2;112.0;5.0;5;4;"50 and Above";"New";"2014-01-16";148;56.0;28.0
8626;"AW00019625";"Ivan Gonzalez";52;2;52.0;3.0;3;0;"50 and Above";"New";"2013-04-09";157;26.0;52.0
8627;"AW00019626";"Bradley Anand";54;2;39.0;4.0;4;0;"50 and Above";"New";"2013-07-22";154;19.5;39.0
8628;"AW00019627";"Kari Blanco";60;2;41.0;5.0;5;2;"50 and Above";"New";"2013-04-26";157;20.5;20.5
8629;"AW00019628";"Holly Martinez";64;2;6035.0;4.0;4;20;"50 and Above";"VIP";"2013-05-08";156;3017.5;301.75
8630;"AW00019629";"Theresa Carlson";64;2;109.0;6.0;5;4;"50 and Above";"New";"2013-08-02";153;54.5;27.25
8631;"AW00019630";"Jodi Raje";64;2;74.0;5.0;5;0;"50 and Above";"New";"2013-05-25";156;37.0;74.0
8632;"AW00019631";"Timothy Scott";62;2;5279.0;2.0;2;20;"50 and Above";"VIP";"2013-06-03";155;2639.5;263.95
8633;"AW00019632";"Lawrence Vazquez";71;1;57.0;2.0;2;0;"50 and Above";"New";"2013-02-21";159;57.0;57.0
8634;"AW00019633";"Destiny Gray";44;1;60.0;2.0;2;0;"40-49";"New";"2013-06-15";155;60.0;60.0
8635;"AW00019634";"Gregory Nath";45;1;70.0;1.0;1;0;"40-49";"New";"2013-09-19";152;70.0;70.0
8636;"AW00019635";"Dawn Shan";44;1;94.0;2.0;2;0;"40-49";"New";"2013-11-26";150;94.0;94.0
8637;"AW00019636";"Jessica Lee";44;1;134.0;2.0;2;0;"40-49";"New";"2013-09-02";152;134.0;134.0
8638;"AW00019637";"Eduardo Long";44;1;79.0;2.0;2;0;"40-49";"New";"2013-08-23";153;79.0;79.0
8639;"AW00019638";"Kimberly Peterson";40;1;5.0;1.0;1;0;"40-49";"New";"2013-12-26";149;5.0;5.0
8640;"AW00019639";"Victor Gill";40;1;64.0;3.0;3;0;"40-49";"New";"2013-02-14";159;64.0;64.0
8641;"AW00019640";"Richard Walker";40;3;252.0;9.0;9;6;"40-49";"New";"2014-01-25";148;84.0;42.0
8642;"AW00019641";"Richard Evans";40;1;69.0;2.0;2;0;"40-49";"New";"2013-04-13";157;69.0;69.0
8643;"AW00019642";"Kaylee Evans";41;3;134.0;6.0;6;7;"40-49";"New";"2013-11-25";150;44.67;19.14
8644;"AW00019643";"Jacqueline Watson";41;1;124.0;2.0;2;0;"40-49";"New";"2013-02-17";159;124.0;124.0
8645;"AW00019644";"Gloria Gill";43;1;5.0;1.0;1;0;"40-49";"New";"2013-09-11";152;5.0;5.0
8646;"AW00019645";"Carlos Rogers";43;2;134.0;6.0;5;2;"40-49";"New";"2013-06-21";155;67.0;67.0
8647;"AW00019646";"Ian Lee";41;3;198.0;7.0;7;1;"40-49";"New";"2013-12-20";149;66.0;198.0
8648;"AW00019647";"Hailey Sanders";41;3;282.0;7.0;7;7;"40-49";"New";"2013-12-16";149;94.0;40.29
8649;"AW00019648";"Lauren Hall";41;3;101.0;6.0;6;3;"40-49";"New";"2013-08-21";153;33.67;33.67
8650;"AW00019649";"Elizabeth Martin";41;1;79.0;2.0;2;0;"40-49";"New";"2013-09-25";152;79.0;79.0
8651;"AW00019650";"Sabrina Sanz";81;1;42.0;3.0;3;0;"50 and Above";"New";"2013-12-15";149;42.0;42.0
8652;"AW00019651";"Jarrod Perez";81;1;59.0;4.0;4;0;"50 and Above";"New";"2014-01-05";148;59.0;59.0
8653;"AW00019652";"Douglas Rodriguez";78;2;5314.0;3.0;3;20;"50 and Above";"VIP";"2013-06-10";155;2657.0;265.7
8654;"AW00019653";"Tina Gonzalez";78;2;5314.0;3.0;3;20;"50 and Above";"VIP";"2013-06-05";155;2657.0;265.7
8655;"AW00019654";"Richard Alexander";44;1;79.0;2.0;2;0;"40-49";"New";"2013-06-29";155;79.0;79.0
8656;"AW00019655";"Cindy Murphy";44;1;129.0;3.0;3;0;"40-49";"New";"2013-05-17";156;129.0;129.0
8657;"AW00019656";"Sydney Travers";46;1;14.0;2.0;2;0;"40-49";"New";"2013-08-29";153;14.0;14.0
8658;"AW00019657";"Emily Griffin";48;1;756.0;5.0;5;0;"40-49";"New";"2013-06-22";155;756.0;756.0
8659;"AW00019658";"Dylan Russell";52;1;540.0;1.0;1;0;"50 and Above";"New";"2013-06-16";155;540.0;540.0
8660;"AW00019659";"Wyatt Robinson";51;1;557.0;4.0;4;0;"50 and Above";"New";"2013-06-16";155;557.0;557.0
8661;"AW00019660";"Devin Hill";57;1;120.0;2.0;2;0;"50 and Above";"New";"2013-05-29";156;120.0;120.0
8662;"AW00019661";"Nathaniel Cox";52;1;2521.0;5.0;5;0;"50 and Above";"New";"2013-11-11";150;2521.0;2521.0
8663;"AW00019662";"Lauren Powell";47;1;76.0;2.0;2;0;"40-49";"New";"2013-07-25";154;76.0;76.0
8664;"AW00019663";"Alex Allen";41;1;70.0;1.0;1;0;"40-49";"New";"2013-08-25";153;70.0;70.0
8665;"AW00019664";"Ethan Alexander";46;1;79.0;2.0;2;0;"40-49";"New";"2013-12-22";149;79.0;79.0
8666;"AW00019665";"Eduardo Gonzales";52;1;70.0;1.0;1;0;"50 and Above";"New";"2013-11-08";150;70.0;70.0
8667;"AW00019666";"Hailey Alexander";75;1;35.0;1.0;1;0;"50 and Above";"New";"2013-10-09";151;35.0;35.0
8668;"AW00019667";"Billy Carlson";76;1;151.0;5.0;5;0;"50 and Above";"New";"2013-11-19";150;151.0;151.0
8669;"AW00019668";"Erick Patel";42;1;120.0;2.0;2;0;"40-49";"New";"2013-12-18";149;120.0;120.0
8670;"AW00019669";"Hailey Hill";42;1;79.0;2.0;2;0;"40-49";"New";"2013-06-24";155;79.0;79.0
8671;"AW00019670";"Erik Gutierrez";42;1;1134.0;3.0;3;0;"40-49";"New";"2013-03-13";158;1134.0;1134.0
8672;"AW00019671";"Michael Davis";42;1;1170.0;2.0;2;0;"40-49";"New";"2013-03-26";158;1170.0;1170.0
8673;"AW00019672";"Rosa Zhao";75;1;75.0;3.0;3;0;"50 and Above";"New";"2013-10-22";151;75.0;75.0
8674;"AW00019673";"Mathew Navarro";75;1;37.0;2.0;2;0;"50 and Above";"New";"2013-08-24";153;37.0;37.0
8675;"AW00019674";"Casey Deng";75;1;42.0;3.0;3;0;"50 and Above";"New";"2013-10-01";151;42.0;42.0
8676;"AW00019675";"Dwayne Gill";74;1;199.0;3.0;3;0;"50 and Above";"New";"2013-09-10";152;199.0;199.0
8677;"AW00019676";"Diana Gutierrez";74;1;68.0;3.0;3;0;"50 and Above";"New";"2013-05-20";156;68.0;68.0
8678;"AW00019677";"Dylan Shan";68;1;59.0;2.0;2;0;"50 and Above";"New";"2013-04-19";157;59.0;59.0
8679;"AW00019678";"Martin Rodriguez";49;1;1120.0;1.0;1;0;"40-49";"New";"2013-03-21";158;1120.0;1120.0
8680;"AW00019679";"Erick Rana";44;1;1155.0;2.0;2;0;"40-49";"New";"2013-03-10";158;1155.0;1155.0
8681;"AW00019680";"Jan King";48;1;1170.0;2.0;2;0;"40-49";"New";"2013-03-23";158;1170.0;1170.0
8682;"AW00019681";"Morgan King";42;1;1179.0;3.0;3;0;"40-49";"New";"2013-07-15";154;1179.0;1179.0
8683;"AW00019682";"Eric Kumar";48;1;1155.0;2.0;2;0;"40-49";"New";"2013-03-14";158;1155.0;1155.0
8684;"AW00019683";"Marcus Parker";48;1;1143.0;4.0;4;0;"40-49";"New";"2013-03-01";158;1143.0;1143.0
8685;"AW00019684";"Alexandra Lee";50;1;79.0;2.0;2;0;"50 and Above";"New";"2013-03-23";158;79.0;79.0
8686;"AW00019685";"Brandy Perez";56;1;79.0;2.0;2;0;"50 and Above";"New";"2013-10-14";151;79.0;79.0
8687;"AW00019686";"Charles Hernandez";56;1;70.0;1.0;1;0;"50 and Above";"New";"2013-08-13";153;70.0;70.0
8688;"AW00019687";"Connor Coleman";56;1;592.0;3.0;3;0;"50 and Above";"New";"2013-05-30";156;592.0;592.0
8689;"AW00019688";"Timothy Baker";64;1;120.0;2.0;2;0;"50 and Above";"New";"2013-07-09";154;120.0;120.0
8690;"AW00019689";"Elizabeth Gonzales";64;1;681.0;5.0;5;0;"50 and Above";"New";"2013-06-15";155;681.0;681.0
8691;"AW00019690";"Robert White";81;1;572.0;4.0;4;0;"50 and Above";"New";"2013-06-04";155;572.0;572.0
8692;"AW00019691";"Gabriella Cox";57;1;570.0;3.0;3;0;"50 and Above";"New";"2013-06-01";155;570.0;570.0
8693;"AW00019692";"Aaron Edwards";57;1;94.0;2.0;2;0;"50 and Above";"New";"2013-06-02";155;94.0;94.0
8694;"AW00019693";"Kayla Foster";57;1;72.0;4.0;4;0;"50 and Above";"New";"2013-05-20";156;72.0;72.0
8695;"AW00019694";"Stephanie Perez";58;1;70.0;1.0;1;0;"50 and Above";"New";"2013-07-27";154;70.0;70.0
8696;"AW00019695";"Angel Gonzalez";52;1;94.0;2.0;2;0;"50 and Above";"New";"2013-02-07";159;94.0;94.0
8697;"AW00019696";"Adam Patterson";58;1;597.0;4.0;4;0;"50 and Above";"New";"2013-06-02";155;597.0;597.0
8698;"AW00019697";"Isabella Wood";58;1;540.0;1.0;1;0;"50 and Above";"New";"2013-06-26";155;540.0;540.0
8699;"AW00019698";"Stephanie Barnes";58;1;726.0;4.0;4;0;"50 and Above";"New";"2013-06-18";155;726.0;726.0
8700;"AW00019699";"Stephanie James";54;1;134.0;2.0;2;0;"50 and Above";"New";"2013-10-13";151;134.0;134.0
8701;"AW00019700";"Gabriel Hall";53;1;120.0;2.0;2;0;"50 and Above";"New";"2013-08-30";153;120.0;120.0
8702;"AW00019701";"Arianna Wood";65;1;1184.0;4.0;4;0;"50 and Above";"New";"2013-03-22";158;1184.0;1184.0
8703;"AW00019702";"Edward Diaz";65;1;70.0;1.0;1;0;"50 and Above";"New";"2013-05-21";156;70.0;70.0
8704;"AW00019703";"Katelyn Baker";65;1;70.0;1.0;1;0;"50 and Above";"New";"2013-02-18";159;70.0;70.0
8705;"AW00019704";"Nathan Collins";65;1;1143.0;4.0;4;0;"50 and Above";"New";"2013-07-26";154;1143.0;1143.0
8706;"AW00019705";"Anna Hughes";65;1;2342.0;2.0;2;0;"50 and Above";"New";"2013-11-05";150;2342.0;2342.0
8707;"AW00019706";"Benjamin Diaz";65;1;618.0;5.0;5;0;"50 and Above";"New";"2013-06-26";155;618.0;618.0
8708;"AW00019707";"Cole Cooper";60;1;79.0;2.0;2;0;"50 and Above";"New";"2013-06-02";155;79.0;79.0
8709;"AW00019708";"April Luo";85;1;565.0;1.0;1;0;"50 and Above";"New";"2013-06-10";155;565.0;565.0
8710;"AW00019709";"Christian Martin";84;2;197.0;6.0;5;5;"50 and Above";"New";"2013-12-24";149;98.5;39.4
8711;"AW00019710";"Arianna Gonzales";60;1;2352.0;3.0;3;0;"50 and Above";"New";"2013-11-19";150;2352.0;2352.0
8712;"AW00019711";"Devin Cooper";60;1;79.0;2.0;2;0;"50 and Above";"New";"2014-01-09";148;79.0;79.0
8713;"AW00019712";"Eric Phillips";60;1;120.0;2.0;2;0;"50 and Above";"New";"2013-06-19";155;120.0;120.0
8714;"AW00019713";"Morgan Stewart";54;1;79.0;2.0;2;0;"50 and Above";"New";"2013-02-01";159;79.0;79.0
8715;"AW00019714";"Angela Price";55;1;549.0;2.0;2;0;"50 and Above";"New";"2013-07-14";154;549.0;549.0
8716;"AW00019715";"Elijah Parker";60;1;124.0;2.0;2;0;"50 and Above";"New";"2013-07-13";154;124.0;124.0
8717;"AW00019716";"Logan Martin";61;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-03-29";158;1155.0;1155.0
8718;"AW00019717";"Edward Hill";60;1;1137.0;3.0;3;0;"50 and Above";"New";"2013-03-15";158;1137.0;1137.0
8719;"AW00019718";"Taylor Butler";66;1;580.0;3.0;3;0;"50 and Above";"New";"2013-07-14";154;580.0;580.0
8720;"AW00019719";"Hunter Baker";62;1;660.0;5.0;5;0;"50 and Above";"New";"2013-07-03";154;660.0;660.0
8721;"AW00019720";"Kaitlyn Phillips";67;1;79.0;2.0;2;0;"50 and Above";"New";"2013-08-07";153;79.0;79.0
8722;"AW00019721";"Noah Allen";67;1;564.0;3.0;3;0;"50 and Above";"New";"2013-07-15";154;564.0;564.0
8723;"AW00019722";"Dalton Bailey";61;1;586.0;3.0;3;0;"50 and Above";"New";"2013-07-30";154;586.0;586.0
8724;"AW00019723";"Olivia Russell";61;1;575.0;2.0;2;0;"50 and Above";"New";"2013-07-17";154;575.0;575.0
8725;"AW00019724";"Bryce Morris";62;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-02-28";159;1155.0;1155.0
8726;"AW00019725";"Alexandria Ramirez";68;1;1179.0;3.0;3;0;"50 and Above";"New";"2013-03-20";158;1179.0;1179.0
8727;"AW00019726";"Javier Rubio";83;2;64.0;5.0;4;0;"50 and Above";"New";"2013-02-26";159;32.0;64.0
8728;"AW00019727";"Natasha Vazquez";72;1;70.0;1.0;1;0;"50 and Above";"New";"2013-02-03";159;70.0;70.0
8729;"AW00019728";"Wyatt Edwards";82;1;120.0;2.0;2;0;"50 and Above";"New";"2013-02-28";159;120.0;120.0
8730;"AW00019729";"Nicole Patterson";82;2;37.0;3.0;3;1;"50 and Above";"New";"2013-07-17";154;18.5;37.0
8731;"AW00019730";"Ricardo Black";82;1;639.0;5.0;5;0;"50 and Above";"New";"2013-07-09";154;639.0;639.0
8732;"AW00019731";"Jonathan Allen";82;1;79.0;2.0;2;0;"50 and Above";"New";"2013-12-04";149;79.0;79.0
8733;"AW00019732";"Kyle Hill";76;1;79.0;2.0;2;0;"50 and Above";"New";"2013-05-02";156;79.0;79.0
8734;"AW00019733";"Caitlin Watson";81;1;70.0;1.0;1;0;"50 and Above";"New";"2013-02-04";159;70.0;70.0
8735;"AW00019734";"Natalie Weisman";81;1;120.0;2.0;2;0;"50 and Above";"New";"2013-10-27";151;120.0;120.0
8736;"AW00019735";"Mackenzie Reed";81;1;572.0;4.0;4;0;"50 and Above";"New";"2013-07-13";154;572.0;572.0
8737;"AW00019736";"Rachel Kelly";80;1;664.0;5.0;5;0;"50 and Above";"New";"2013-07-15";154;664.0;664.0
8738;"AW00019737";"Erin Ramirez";74;1;622.0;3.0;3;0;"50 and Above";"New";"2013-07-25";154;622.0;622.0
8739;"AW00019738";"Henry Martinez";80;1;605.0;4.0;4;0;"50 and Above";"New";"2013-07-31";154;605.0;605.0
